Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.1903,1214.1903,0.0,1214,?,0.0
1376.7871,1376.7827,0.0,1377,?,0.0
1779.0883,1778.0827,0.0,1778,?,0.0
1795.8508,1795.8508,0.0,1796,?,0.0
1815.9658,1815.9658,0.0,1816,?,0.0
1871.2822,1872.6626999999999,0.0,1873,?,0.0
1886.3685,1886.3685,0.0,1886,?,0.0
1918.2175,1920.9827,0.0,1921,?,0.0
