Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1215.9899,1215.9899,0.0,1216,?,0.0
1304.8381,1304.8381,0.0,1305,?,0.0
1335.0131,1335.0131,0.0,1335,?,0.0
1403.7448,1399.5910000000001,0.0,1400,?,0.0
1547.9137,1549.2910000000002,0.0,1549,?,0.0
1816.1348,1817.511,0.0,1818,?,0.0
1891.572,1892.951,0.0,1893,?,0.0
