Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1215.9948,1215.9948,0.0,1216,?,0.0
1304.8456,1304.8456,0.0,1305,?,0.0
1335.0214,1335.0214,0.0,1335,?,0.0
1547.9282,1547.9282,0.0,1548,?,0.0
1816.1571,1816.1571,0.0,1816,?,0.0
1891.5967,1891.5967,0.0,1892,?,0.0
