Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.2405,1214.2405,0.0,1214,?,0.0
1638.3396,1636.9616,0.0,1637,?,0.0
1787.5287,1791.6816,0.0,1792,?,0.0
