Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1216.0643,1216.0643,0.0,1216,?,0.0
1306.5946,1306.5946,0.0,1307,?,0.0
1338.4479,1338.4479,0.0,1338,?,0.0
1380.36,1380.36,0.0,1380,?,0.0
1791.0988,1791.0988,0.0,1791,?,0.0
1817.9226,1817.9226,0.0,1818,?,0.0
