Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1215.8794,1215.8794,0.0,1216,?,0.0
1474.0189,1478.1665,0.0,1478,?,0.0
1529.3346,1529.3346,0.0,1529,?,0.0
