Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.2205,1214.2205,0.0,1214,?,0.0
1395.2559,1398.0227,0.0,1398,?,0.0
1544.4424,1545.8227,0.0,1546,?,0.0
1665.1327,1665.1327,0.0,1665,?,0.0
1780.7942,1780.7942,0.0,1781,?,0.0
1810.9668,1810.9668,0.0,1811,?,0.0
1891.427,1891.427,0.0,1891,?,0.0
