Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1209.1917,1213.3427,0.0,1213,?,0.0
1301.3856,1301.3856,0.0,1301,?,0.0
1398.6084,1398.6084,0.0,1399,?,0.0
1487.4498,1487.4498,0.0,1487,?,0.0
1500.8599,1500.8599,0.0,1501,?,0.0
1527.6799,1527.6799,0.0,1528,?,0.0
1544.4424,1545.8327,0.0,1546,?,0.0
1594.73,1593.3527,0.0,1593,?,0.0
1661.7803,1661.7803,0.0,1662,?,0.0
