Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1210.885,1215.0376,0.0,1215,?,0.0
1559.5597,1560.9376000000002,0.0,1561,?,0.0
1594.7623,1594.7623,0.0,1595,?,0.0
1655.1099,1655.1099,0.0,1655,?,0.0
1821.0657,1822.4476,0.0,1822,?,0.0
