NIST peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1160.6615,1158.5590020643876,0.9854000237047184,1161,?,0.0
1189.1606,1189.6405937190345,1.945979131947036,1189,?,0.0
1202.5719,1205.1930244499335,0.44260599141354695,1203,?,0.0
1222.689,1221.2659412490582,1.5425711952580201,1223,?,0.0
1487.5626,1488.592154718969,3.579217253722626,1488,?,0.0
1566.3542,1564.4160663428765,1.8790170257835688,1566,?,0.0
1611.6174,1609.0246856319752,0.42423755481914177,1612,?,0.0
