Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.3192,1214.3192,0.0,1214,?,0.0
1388.6683,1392.8149,0.0,1393,?,0.0
1874.8337,1874.8337,0.0,1875,?,0.0
