Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.7711,1214.7711,0.0,1215,?,0.0
1281.8533,1283.233,0.0,1283,?,0.0
1310.3633,1310.3633,0.0,1310,?,0.0
1615.5876,1615.5876,0.0,1616,?,0.0
1635.7123,1635.7123,0.0,1636,?,0.0
0.0,1268.8029999999999,0.0,1269,?,False
