Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1215.9899,1215.9899,0.0,1216,?,0.0
1242.812,1242.812,0.0,1243,?,0.0
1304.8381,1304.8381,0.0,1305,?,0.0
1335.0131,1335.0131,0.0,1335,?,0.0
1397.0393,1399.8110000000001,0.0,1400,?,0.0
1549.59,1549.59,0.0,1550,?,0.0
1640.1146,1641.491,0.0,1641,?,0.0
1658.5548,1658.5548,0.0,1659,?,0.0
1816.1348,1817.511,0.0,1818,?,0.0
1891.572,1891.572,0.0,1892,?,0.0
1908.3358,1908.3358,0.0,1908,?,0.0
0.0,1756.0610000000001,0.0,1756,?,False
