Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1207.5211,1210.2869,0.0,1210,?,0.0
1220.9316,1219.5469,0.0,1220,?,0.0
1549.4873,1549.4873,0.0,1549,?,0.0
