Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.3068,1214.3068,0.0,1214,?,0.0
1301.4779,1302.8546,0.0,1303,?,0.0
1658.5452,1658.5452,0.0,1659,?,0.0
1812.7711,1811.3945999999999,0.0,1811,?,0.0
0.0,1412.3346,0.0,1412,?,False
