NIST peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1162.338,1159.7442454916393,1.4644006183448437,1162,?,0.0
1192.5135,1192.504161734149,1.0137317417620533,1193,?,0.0
1373.5663,1373.7918679303966,3.567256184045526,1374,?,0.0
1428.8881,1426.4749000027218,0.4773432982072973,1429,?,0.0
1465.7693,1465.5269995562498,3.54217222462415,1466,?,0.0
1542.8843,1541.9204574884209,1.8874475830593347,1543,?,0.0
1566.3542,1564.5618554591458,1.6741393992618274,1566,?,0.0
