Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.2307,1214.2307,0.0,1214,?,0.0
1634.9739,1634.9739,0.0,1635,?,0.0
1660.118,1660.118,0.0,1660,?,0.0
1693.6433,1695.0225,0.0,1695,?,0.0
