Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1215.8966,1215.8966,0.0,1216,?,0.0
1304.7382,1304.7382,0.0,1305,?,0.0
1396.9321,1396.9321,0.0,1397,?,0.0
1546.1187,1546.1187,0.0,1546,?,0.0
1665.1327,1665.1327,0.0,1665,?,0.0
1814.3193,1814.3193,0.0,1814,?,0.0
1891.427,1891.427,0.0,1891,?,0.0
