Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.2205,1214.2205,0.0,1214,?,0.0
1304.7382,1304.7427,0.0,1305,?,0.0
1396.9321,1398.3127,0.0,1398,?,0.0
1546.1187,1547.5027,0.0,1548,?,0.0
1812.6431,1811.2627,0.0,1811,?,0.0
1872.9883,1872.9883,0.0,1873,?,0.0
1891.427,1891.427,0.0,1891,?,0.0
1906.5133,1909.2827,0.0,1909,?,0.0
0.0,1784.7327,0.0,1785,?,False
