Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1212.6984,1212.6984,0.0,1213,?,0.0
1433.9977,1433.9976000000001,0.0,1434,?,0.0
1668.709,1668.709,0.0,1669,?,0.0
