Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.3942,1214.3942,0.0,1214,?,0.0
1303.2483,1303.2483,0.0,1303,?,0.0
1584.8993,1587.6674,0.0,1588,?,0.0
1656.9885,1656.9885,0.0,1657,?,0.0
1814.5789,1811.8074000000001,0.0,1812,?,0.0
