Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.3823,1214.3823,0.0,1214,?,0.0
1631.8357,1631.8357,0.0,1632,?,0.0
0.0,1862.5346,0.0,1863,?,False
