Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.2292,1214.2292,0.0,1214,?,0.0
1306.4237,1306.4237,0.0,1306,?,0.0
1398.6184,1398.6184,0.0,1399,?,0.0
1547.8059,1547.8059,0.0,1548,?,0.0
1814.3319,1814.3319,0.0,1814,?,0.0
1891.44,1891.44,0.0,1891,?,0.0
