Spectrum,Observed,Rel.,Acc.
C I,1241.293,2060000000.0,
C I,1241.446,2060000000.0,
C I,1241.615,2060000000.0,
C I,1242.239,205000000000.0,
C I,1243.14,108000000000.0,E
C I,1243.518,201000000000.0,E
C I,1243.784,8070000000.0,
C I,1243.997,201000000000.0,E
C I,1244.127,100000000000.0,E
C I,1244.51,3010000000.0,E
C I,1244.54,201000000000.0,E
C I,1244.996,103000000000.0,E
C I,1245.174,201000000000.0,E
C I,1245.532,102000000000.0,E
C I,1245.943,203000000000.0,E
C I,1246.173,102000000000.0,E
C I,1246.863,400000000000.0,E
C I,1246.94,102000000000.0,E
C I,1247.862,301000000000.0,E
C I,1248.003,402000000000.0,E
C I,1249.002,203000000000.0,E
C I,1249.404,603000000000.0,E
N I,1228.41,103000.0,D+
N I,1228.79,106000.0,D+
N V,1238.821,10000000.0,A
N V,1242.804,900000.0,A
N I,1243.179,306000.0,A
N I,1243.306,301050.0,A
Na II,1242.048,1050.0,
Na II,1242.65,2000.0,
Na II,1243.427,3000.0,
Na II,1244.511,2000.0,
Mg IV,1229.066,40.0,C
Mg III,1229.389,20.0,D+
Mg IV,1235.873,1000.0,B
Mg IV,1236.936,1010.0,B
Mg III,1239.827,20.0,C
Mg II,1239.936,2050.0,C
Mg II,1240.399,2000.0,C
Mg IV,1243.84,70.0,C+
Mg II,1248.511,60.0,B
Si II,1226.81,5000.0,C
Si II,1226.89,2000.0,C
Si II,1226.99,4000.0,C
Si II,1227.6,100000.0,B
Si II,1228.44,1000.0,D+
Si II,1228.62,2050.0,C
Si II,1228.75,105000.0,C+
Si II,1229.39,200000.0,B
Si III,1235.43,70.0,B
Si II,1235.92,1000.0,
Si II,1246.74,100000.0,C
Si II,1248.43,105000.0,C+
S IV,1226.703,20.0,E
S II,1226.706,40.0,D
S IV,1226.868,30.0,C+
S I,1227.089,60.0,
S II,1227.408,30.0,E
S IV,1227.529,70.0,B
S I,1227.692,1000.0,
S IV,1229.11,30.0,D
S IV,1229.414,10.0,D
S I,1229.608,3050.0,
S I,1230.374,20.0,
S I,1230.473,60.0,
S V,1230.507,60.0,D
S IV,1231.486,10.0,E
S IV,1231.658,10.0,E
S I,1233.132,10.0,
S II,1233.44,40.0,E
S I,1233.922,50.0,
S II,1234.157,60.0,D
S I,1235.624,2000.0,
S II,1236.261,20.0,
S I,1236.632,70.0,
S I,1238.34,1000.0,
S II,1238.648,20.0,
S II,1238.999,10.0,
S I,1239.33,0.0,
S I,1241.905,200000.0,D+
S I,1242.03,0.0,
S I,1247.16,400000.0,D+
S I,1248.0451,102000.0,D+
S IV,1248.345,60.0,C+
Ca III,1228.317,205000.0,C
Ca III,1230.975,600000.0,B
Ca III,1234.4,106000.0,C
Ca III,1236.114,100000.0,
Ca III,1239.863,201000.0,
Ca III,1239.976,600000.0,C
Ca III,1243.008,408000.0,C
Fe II,1226.0,10000000.0,
Fe III,1226.0,50800000.0,
Fe II,1226.233,700000.0,
Fe II,1226.233,700000.0,
Fe II,1226.267,305000.0,
Fe VII,1226.651,304000.0,B
Fe II,1226.935,900000.0,
Fe II,1227.017,10300000.0,
Fe II,1227.38,20500000.0,
Fe II,1227.38,20500000.0,
Fe III,1227.599,1090000000.0,
Fe II,1227.924,400000.0,
Fe III,1227.99,701000.0,
Fe V,1228.126,105000.0,
Fe II,1228.18,20700000.0,
Fe II,1228.328,900000.0,
Fe II,1228.521,50000000.0,D+
Fe II,1228.626,30000000.0,
Fe II,1228.756,30000000.0,D
Fe II,1228.857,10700000.0,
Fe II,1228.904,10700000.0,
Fe II,1229.696,10100000.0,
Fe III,1229.793,1090000000.0,
Fe II,1229.836,50000000.0,
Fe II,1229.959,10500000.0,
Fe II,1230.316,20300000.0,
Fe II,1230.594,50000000.0,E
Fe II,1230.776,10300000.0,
Fe II,1230.924,50000000.0,
Fe II,1231.165,600000.0,D
Fe III,1231.345,10300000.0,
Fe II,1231.504,600000.0,D
Fe II,1231.616,10500000.0,
Fe II,1231.644,700000.0,
Fe II,1231.644,700000.0,
Fe III,1231.812,1090000000.0,
Fe II,1232.158,600000.0,D
Fe II,1233.231,20200000.0,
Fe III,1233.513,904000.0,
Fe II,1233.591,20400000.0,
Fe II,1233.658,50000000.0,D+
Fe II,1233.841,700000.0,
Fe II,1234.016,700000.0,
Fe III,1234.056,700000.0,
Fe II,1234.338,500000.0,
Fe II,1234.338,500000.0,
