Wavelengths,Flux,Fluxerr
1150.5583,9.994387e-14,1.3767416e-13
1152.2347,5.5132656e-14,1.2766281e-13
1153.9111,-9.085027e-16,1.1739001e-13
1155.5874,3.2401233e-14,1.1041678e-13
1157.2637,1.2315347e-13,1.0613995e-13
1158.94,-8.800077e-14,9.325664e-14
1160.6163,-5.358042e-14,8.5962053e-14
1162.2926,8.118296e-15,8.015096e-14
1163.9689,1.6271798e-14,7.486914e-14
1165.6451,3.787197e-14,7.050442e-14
1167.3215,-3.916466e-15,6.409301e-14
1168.9978,1.6049086e-14,6.0304904e-14
1170.6741,6.4066794e-14,5.8226766e-14
1172.3505,-1.7370703e-14,5.1811504e-14
1174.0267,1.6628512e-14,4.9029e-14
1175.703,-6.353889e-15,4.5122695e-14
1177.3793,-2.6131376e-14,4.223105e-14
1179.0557,-8.351747e-15,3.9621196e-14
1180.732,-3.6497118e-14,3.7276368e-14
1182.4082,-3.16398e-14,3.513387e-14
1184.0846,-1.7146005e-14,3.317553e-14
1185.7609,-1.3334738e-14,3.1419806e-14
1187.4373,-1.7113359e-14,2.98224e-14
1189.1134,-2.6968648e-14,2.8539725e-14
1190.7898,4.9533796e-15,2.990467e-14
1192.4661,-2.839329e-14,9.318493e-14
1194.1425,-1.0890422e-14,8.959338e-14
1195.8186,4.70667e-14,8.8966466e-14
1197.495,2.7174641e-14,4.0757904e-14
1199.1714,-5.1397773e-15,2.4422967e-14
1200.8477,4.4174903e-15,2.1631709e-14
1202.5239,-2.2236906e-15,2.0685214e-14
1204.2002,1.9651364e-14,2.0797176e-14
1205.8766,-9.627327e-15,1.9317228e-14
1207.5527,3.0919393e-14,2.0025622e-14
1209.2291,6.036899e-14,2.2663127e-14
1210.9055,9.203284e-14,4.128221e-14
1212.5818,1.8971364e-13,6.2397956e-14
1214.258,2.1968863e-13,7.254716e-14
1215.9343,2.534127e-13,7.9470915e-14
1217.6107,1.6714386e-13,3.899335e-14
1219.287,1.342368e-13,5.0048314e-14
1220.9633,7.661901e-14,2.4615906e-14
1222.6395,4.5342785e-14,2.6800709e-14
1224.3159,1.513076e-14,1.4832765e-14
1225.9922,-3.224483e-15,1.3844585e-14
1227.6685,1.6516592e-14,1.428876e-14
1229.3448,-6.402911e-15,1.3266506e-14
1231.0211,5.229727e-15,1.3241661e-14
1232.6975,3.184621e-15,1.29197935e-14
1234.3737,5.6397067e-15,1.28129395e-14
1236.05,7.155827e-15,1.260024e-14
1237.7263,-3.651849e-15,1.2096264e-14
1239.4027,1.3130846e-14,1.2534429e-14
1241.079,2.595373e-15,1.1877879e-14
1242.7552,2.0113993e-14,1.2484016e-14
1244.4316,6.5274748e-15,1.1710199e-14
1246.1079,-5.2272296e-15,1.1244342e-14
1247.7842,1.6131719e-15,1.1196604e-14
1249.4604,3.453928e-15,1.1150459e-14
1251.1368,5.247396e-15,1.1098442e-14
1252.8131,8.698021e-15,1.11356194e-14
1254.4894,9.348807e-15,1.1027458e-14
1256.1658,1.0542598e-14,1.0891265e-14
1257.842,-4.1189735e-16,1.0361053e-14
1259.5183,4.3644516e-15,1.04517665e-14
1261.1946,7.87588e-15,1.0497958e-14
1262.871,3.387436e-15,1.0215586e-14
1264.5472,-3.4138022e-15,9.9322245e-15
1266.2235,-6.394823e-16,9.83537e-15
1267.8998,-5.6845154e-16,9.744975e-15
1269.5762,-1.609824e-14,9.658336e-15
1271.2526,-3.366011e-15,9.579869e-15
1272.9287,5.6656433e-15,9.789861e-15
1274.6051,1.1588538e-16,9.460658e-15
1276.2814,-6.242125e-15,9.35021e-15
1277.9578,7.882086e-15,9.671201e-15
1279.6339,1.2280949e-14,9.821594e-15
1281.3103,1.1040284e-14,9.695077e-15
1282.9867,4.5106097e-15,9.319127e-15
1284.663,-5.766341e-15,9.037289e-15
1286.3392,4.782989e-15,9.237011e-15
1288.0155,2.5943963e-15,9.076314e-15
1289.6919,-1.2414223e-15,8.876208e-15
1291.368,7.9104095e-16,8.904522e-15
1293.0444,4.0471264e-15,9.009255e-15
1294.7207,6.4035094e-15,9.083503e-15
1296.3971,5.039651e-15,8.955089e-15
1298.0732,-3.5807572e-15,8.662504e-15
1299.7496,4.0880536e-16,8.679856e-15
1301.426,-5.755371e-15,8.594105e-15
1303.1023,2.5597448e-15,8.700942e-15
1304.7786,-1.8743806e-15,8.5305645e-15
1306.4548,-6.232598e-15,8.507064e-15
1308.1312,3.7207536e-15,8.675892e-15
1309.8075,6.2157747e-15,8.734872e-15
1311.4838,-1.0863765e-14,8.424773e-15
1313.1602,-1.4554603e-15,8.402414e-15
1314.8364,5.944778e-15,8.694685e-15
1316.5128,8.572906e-15,8.807332e-15
1318.189,-1.6260119e-14,8.3399135e-15
1319.8654,-7.2298455e-15,8.323499e-15
1321.5416,-5.7580724e-15,8.312524e-15
1323.218,5.891718e-15,8.606505e-15
1324.8943,7.3345184e-15,8.684688e-15
1326.5706,4.6026635e-15,8.52968e-15
1328.2468,3.1763905e-15,8.448837e-15
1329.9231,4.957637e-15,8.519694e-15
1331.5995,-3.5417846e-16,8.252765e-15
1333.2758,-2.837364e-16,8.253607e-15
1334.9521,-9.103821e-16,8.2412265e-15
1336.6283,8.209098e-15,8.579495e-15
1338.3047,1.6116574e-15,8.337603e-15
1339.981,-6.48179e-16,8.231978e-15
1341.6573,2.3713814e-15,8.370471e-15
1343.3336,-2.6463283e-15,8.23085e-15
1345.0099,-1.4031921e-14,8.22817e-15
1346.6863,1.2865522e-15,8.319921e-15
1348.3625,4.213808e-15,8.46853e-15
1350.0388,-1.4125078e-14,1.0666355e-14
1351.7151,-1.7748813e-15,8.242609e-15
1353.3915,1.1291434e-14,8.829938e-15
1355.0679,-2.3888214e-15,8.253791e-15
1356.744,-4.0080265e-15,8.257656e-15
1358.4203,-1.2457911e-14,8.265835e-15
1360.0967,-3.5436216e-16,8.27836e-15
1361.7731,4.829976e-15,8.550654e-15
1363.4492,-2.6702421e-15,8.2972756e-15
1365.1256,-3.0817837e-15,8.3138156e-15
1366.802,4.5807703e-15,8.582959e-15
1368.4783,4.05133e-16,8.377159e-15
