Wavelengths,Flux,Fluxerr
1150.6328,1.0226158e-10,2.8391928e-10
1152.3092,-1.6790004e-10,2.6115693e-10
1153.9856,-3.9320042e-10,2.447575e-10
1155.662,5.260104e-11,2.327486e-10
1157.3384,-3.1800274e-10,2.1171252e-10
1159.0149,-3.533434e-11,1.9738888e-10
1160.6912,-3.3244207e-10,1.7883875e-10
1162.3677,-2.6075328e-10,1.6653383e-10
1164.0441,-4.601173e-11,1.5603005e-10
1165.7205,-7.74069e-12,1.5099395e-10
1167.397,2.1114704e-10,1.4868633e-10
1169.0734,6.8374473e-13,1.3191596e-10
1170.7498,-1.7005965e-10,1.2034576e-10
1172.4261,-1.9482024e-10,1.1244386e-10
1174.1027,-1.4186634e-10,1.05142936e-10
1175.7789,-6.4246414e-11,9.933822e-11
1177.4554,3.700696e-11,9.696997e-11
1179.1318,8.108252e-11,9.3244606e-11
1180.8082,-8.9076663e-13,8.596508e-11
1182.4846,-1.1404459e-10,7.764231e-11
1184.161,-1.13182366e-10,7.347647e-11
1185.8374,-1.1604821e-10,6.9581695e-11
1187.5139,-9.1607846e-11,6.6469795e-11
1189.1902,-1.01419845e-10,6.3183125e-11
1190.8667,-9.468966e-11,6.1462224e-11
1192.5431,-9.9654035e-11,5.893882e-11
1194.2195,-1.6677973e-10,5.662496e-11
1195.8959,-1.3600181e-10,5.474801e-11
1197.5723,-4.4519614e-11,5.503513e-11
1199.2488,-9.537961e-11,5.1210793e-11
1200.9252,-9.326803e-12,5.3386445e-11
1202.6016,-2.05757e-11,5.1126974e-11
1204.278,-6.0377883e-12,5.0091757e-11
1205.9545,-1.10804206e-10,4.5345443e-11
1207.6307,-7.3408626e-11,4.4981643e-11
1209.3073,-1.09934714e-10,4.2747143e-11
1210.9836,-1.09113156e-10,4.173867e-11
1212.66,-1.1897976e-10,4.058932e-11
1214.3364,-7.7507216e-11,4.038513e-11
1216.013,-9.545681e-11,3.8504616e-11
1217.6892,-1.14536186e-10,3.7542514e-11
1219.3657,-8.0498e-11,3.7485445e-11
1221.0421,-7.702734e-11,3.648322e-11
1222.7185,-6.652866e-11,3.6315586e-11
1224.3949,-8.803531e-11,3.45608e-11
1226.0714,-9.105765e-11,3.3983e-11
1227.7477,-8.355531e-11,3.3480104e-11
1229.4242,-1.053412e-10,3.24966e-11
1231.1006,-8.179864e-11,3.2832757e-11
1232.777,-1.0276126e-10,3.1532714e-11
1234.4535,-4.238597e-11,3.323133e-11
1236.1298,-7.9182744e-11,3.152558e-11
1237.8063,-1.4101029e-10,3.025229e-11
1239.4827,-4.8508232e-11,3.1819828e-11
1241.159,-8.5099636e-11,3.000084e-11
1242.8354,-8.1773206e-11,2.9810026e-11
1244.5118,-1.0026255e-10,2.8640165e-11
1246.1882,-7.181333e-11,2.9649526e-11
1247.8647,-4.0555337e-11,3.0616978e-11
1249.541,-4.2009785e-11,3.0378904e-11
1251.2175,-5.8216834e-11,2.9703916e-11
1252.8939,-8.267671e-11,2.8343243e-11
1254.5703,-7.710506e-11,2.8163126e-11
1256.2467,-1.2386954e-10,2.688716e-11
1257.9232,-1.0275905e-10,2.6658894e-11
1259.5995,-1.2211264e-10,2.6441774e-11
1261.276,-9.49392e-11,2.6604503e-11
1262.9525,-6.909218e-11,2.7246498e-11
1264.6288,-7.665779e-11,2.6995496e-11
1266.3053,-8.460555e-11,2.6553232e-11
1267.9817,-6.634122e-11,2.7210833e-11
1269.6581,-6.53801e-11,2.6990592e-11
1271.3345,-1.0186421e-11,2.915733e-11
1273.011,-6.473137e-11,2.676723e-11
1274.6873,-9.0347806e-11,2.5435088e-11
1276.3638,-1.2650687e-10,2.4742713e-11
1278.04,-5.8482066e-11,2.6519795e-11
1279.7166,-5.036139e-11,2.6661123e-11
1281.393,-8.03892e-11,2.5473876e-11
1283.0693,-5.4015948e-11,2.6446232e-11
1284.7457,-7.9171e-11,2.5116319e-11
1286.4222,-5.9592394e-11,2.6146633e-11
1288.0985,-7.234953e-11,2.5514892e-11
1289.775,-5.8609256e-11,2.6068614e-11
1291.4513,-4.4853034e-11,2.6604503e-11
1293.1278,-7.359438e-11,2.5229114e-11
1294.8043,-6.223068e-11,2.568609e-11
1296.4806,-7.358483e-11,2.500397e-11
