Wavelengths,Flux,Fluxerr
1150.4779,-2.9399513e-10,1.0845139e-10
1152.1542,-1.4526148e-10,1.0217505e-10
1153.8304,-3.4362534e-11,9.5902765e-11
1155.5065,-1.14709575e-10,9.492129e-11
1157.1827,-1.3672721e-10,8.828754e-11
1158.859,4.5226503e-11,8.3686676e-11
1160.5353,-1.13287754e-10,7.2552395e-11
1162.2114,4.7768574e-11,6.9913096e-11
1163.8877,-3.4396954e-11,6.310245e-11
1165.564,1.9988892e-11,5.3949234e-11
1167.2402,-5.923637e-11,4.9643154e-11
1168.9164,-5.368221e-11,4.6421325e-11
1170.5927,-1.509789e-11,4.2632044e-11
1172.2689,2.518643e-11,4.1161494e-11
1173.9452,-7.275192e-11,3.7366436e-11
1175.6213,5.084925e-11,4.589042e-11
1177.2976,-3.4551834e-11,3.2983515e-11
1178.9739,2.5758605e-11,3.2121132e-11
1180.6501,7.795369e-12,2.8429937e-11
1182.3263,-1.9757584e-11,2.65732e-11
1184.0026,-6.076232e-13,2.518765e-11
1185.6788,-2.212617e-11,2.3510754e-11
1187.355,6.0468098e-12,2.2680137e-11
1189.0312,-1.4400836e-11,2.1416247e-11
1190.7075,1.1881662e-11,1.9798179e-11
1192.3838,-3.2516466e-12,1.8525905e-11
1194.0598,3.0164055e-13,1.7868589e-11
1195.7362,-5.7931693e-12,2.8127771e-11
1197.4124,-2.1877417e-11,2.7187272e-11
1199.0886,-2.8744992e-11,1.7025461e-11
1200.7648,-1.1829332e-11,1.5953454e-11
1202.441,3.6181839e-12,1.4319223e-11
1204.1173,5.5016677e-12,1.377785e-11
1205.7936,8.841518e-12,1.3522289e-11
1207.4697,1.1167933e-12,1.2809011e-11
1209.146,-1.6469872e-11,1.2383285e-11
1210.8223,1.1331096e-11,1.239494e-11
1212.4985,4.9968254e-12,1.1733592e-11
1214.1747,2.042892e-12,1.13182285e-11
1215.851,-1.0029706e-11,1.07568095e-11
1217.5272,-1.0221951e-12,1.0504588e-11
1219.2035,-1.641862e-11,1.0268927e-11
1220.8796,-1.3265361e-11,9.989471e-12
1222.5559,1.5313056e-11,1.05281e-11
1224.2322,1.6430515e-11,1.0428521e-11
1225.9084,2.0854167e-12,9.546118e-12
1227.5846,-9.571746e-12,9.259764e-12
1229.2609,-2.7800607e-12,9.104591e-12
1230.9371,-1.09195986e-11,8.7829926e-12
1232.6134,-1.7152165e-13,8.677991e-12
1234.2896,-9.349651e-13,8.526613e-12
1235.9657,1.5802573e-11,9.125624e-12
1237.6421,9.024628e-12,8.524463e-12
1239.3182,1.3750135e-11,8.816667e-12
1240.9944,-1.0303525e-11,8.056607e-12
1242.6707,1.4959947e-12,8.07657e-12
1244.3469,4.219986e-14,7.889879e-12
1246.0231,-8.16801e-12,7.881966e-12
1247.6993,3.2970705e-12,7.969642e-12
1249.3756,-4.3253863e-13,7.747788e-12
1251.0519,1.7592569e-12,7.375725e-12
1252.728,4.2345307e-12,7.499413e-12
1254.4043,-5.8398436e-13,7.2101925e-12
1256.0806,4.444254e-12,7.450733e-12
1257.7568,-3.756333e-12,7.126643e-12
1259.433,-3.732824e-12,7.0797274e-12
1261.1093,6.047813e-12,7.283078e-12
1262.7855,1.3011354e-11,7.63346e-12
1264.4618,-2.9153628e-12,6.881109e-12
1266.138,-5.277908e-12,6.728245e-12
1267.8142,2.2366102e-12,6.835187e-12
1269.4905,-3.4094552e-12,6.6588796e-12
1271.1667,-8.0192936e-12,6.681272e-12
1272.8429,9.682757e-12,7.175927e-12
1274.5192,-7.867609e-12,6.6250672e-12
1276.1954,-1.4229876e-11,6.7312644e-12
1277.8716,1.7124208e-12,6.8163235e-12
1279.5479,-4.2234315e-12,6.6862353e-12
1281.224,-5.370631e-12,6.5968776e-12
1282.9003,3.8878046e-12,6.7641717e-12
1284.5765,-6.3717234e-13,6.5160013e-12
1286.2527,1.6926248e-12,6.5359025e-12
1287.929,-7.690896e-12,6.452445e-12
1289.6052,1.4900633e-12,6.553779e-12
1291.2815,4.151572e-12,6.650036e-12
1292.9576,-3.3586337e-12,6.3730492e-12
1294.6339,8.319468e-12,6.848934e-12
1296.3102,7.94371e-12,6.7022637e-12
1297.9865,6.042545e-12,6.6145488e-12
1299.6626,-1.235593e-11,6.2714725e-12
1301.3389,-7.520298e-12,6.395675e-12
1303.0151,2.8094298e-12,6.5796613e-12
1304.6913,9.442252e-12,6.943381e-12
1306.3676,5.181921e-12,6.8255675e-12
1308.0438,4.85545e-12,6.8258806e-12
1309.7201,5.8536787e-12,6.866135e-12
1311.3962,3.638681e-12,6.6437494e-12
1313.0725,1.1475265e-11,7.0519406e-12
1314.7488,1.0821468e-11,7.0357904e-12
1316.425,-1.8550257e-12,6.340021e-12
1318.1012,-9.722144e-14,6.3763916e-12
1319.7773,1.6595937e-12,6.4839453e-12
1321.4537,1.9706806e-12,6.7038822e-12
1323.1299,7.2741344e-12,7.001141e-12
1324.8062,-2.5797014e-12,6.587092e-12
1326.4823,-1.2683173e-11,6.6312116e-12
1328.1586,1.4449991e-12,6.753337e-12
1329.8348,1.9847362e-12,6.728136e-12
1331.511,4.7153986e-12,6.870328e-12
1333.1873,1.4225071e-11,7.360968e-12
1334.8635,-3.1564904e-13,6.6544843e-12
1336.5398,-4.1860894e-12,6.5850997e-12
1338.216,8.843521e-12,6.939974e-12
1339.8922,-1.5713359e-12,6.7486043e-12
1341.5685,6.782502e-13,6.9285072e-12
1343.2448,4.373407e-12,7.741582e-12
1344.9209,-7.112281e-12,6.700699e-12
1346.5972,1.8237538e-11,7.516579e-12
1348.2734,-5.694909e-12,6.7096133e-12
1349.9497,1.6812827e-12,6.9551353e-12
1351.6259,-9.558047e-13,6.856986e-12
1353.3021,3.1912858e-12,7.0557856e-12
1354.9784,1.1223967e-11,7.364775e-12
1356.6547,-3.0608489e-12,6.836025e-12
1358.3308,9.892874e-12,7.336999e-12
1360.0071,-1.7529734e-12,6.97182e-12
1361.6832,-4.614378e-12,7.0026884e-12
1363.3595,1.1688701e-12,7.1026245e-12
1365.0356,-6.240485e-12,7.099477e-12
1366.712,-1.5319115e-12,7.132448e-12
1368.3882,4.524549e-12,7.409434e-12
1370.0643,-2.671575e-12,7.1271548e-12
1371.7406,9.69546e-12,7.664446e-12
1373.4169,8.9946705e-12,7.670737e-12
1375.0931,3.6679978e-12,7.405967e-12
1376.7693,-8.020554e-12,7.258305e-12
1378.4456,-1.9292259e-12,7.29597e-12
1380.1218,1.1097509e-11,7.932839e-12
1381.7981,-2.427771e-12,7.393838e-12
1383.4742,-5.5511247e-12,7.434419e-12
1385.1505,6.791301e-12,8.061909e-12
1386.8268,1.9468106e-12,7.526753e-12
1388.503,1.1903122e-12,7.509448e-12
1390.1792,7.580198e-13,7.775688e-12
1391.8555,4.52212e-12,7.881314e-12
1393.5317,9.408757e-12,8.160583e-12
1395.208,-1.6455817e-12,7.698628e-12
1396.8842,-3.3082718e-12,7.771827e-12
1398.5604,-2.4110393e-12,7.7903595e-12
1400.2367,-1.3171415e-11,7.8334665e-12
1401.913,1.1055117e-11,8.44167e-12
1403.589,1.3847729e-12,8.001474e-12
1405.2654,7.1395906e-14,8.127287e-12
1406.9415,-1.1523897e-11,8.363469e-12
1408.6179,6.8299663e-12,8.547179e-12
1410.294,1.0163726e-11,8.7234395e-12
1411.9702,6.4708365e-12,8.6478385e-12
1413.6465,-2.2221978e-11,8.392642e-12
1415.3228,-2.2971017e-12,1.2493279e-11
1416.9989,2.0583205e-12,8.234435e-12
1418.6752,2.8346292e-12,8.342202e-12
1420.3514,8.312477e-13,8.746181e-12
1422.0276,7.2725406e-12,9.101651e-12
1423.7039,-1.261164e-13,8.793445e-12
1425.3801,-7.0696548e-12,8.678298e-12
1427.0564,-1.0095312e-11,8.685408e-12
1428.7325,-7.487814e-12,9.7800535e-12
1430.4088,-8.067037e-12,1.0001083e-11
1432.0851,1.3489589e-12,8.940105e-12
1433.7614,-4.0653557e-12,8.89121e-12
1435.4375,-1.9342625e-11,9.829509e-12
1437.1138,-6.046676e-12,9.117676e-12
1438.79,1.2346929e-11,9.4609355e-12
1440.4663,1.3378986e-11,9.5072596e-12
1442.1425,-6.469831e-12,8.9621175e-12
1443.8187,6.0559484e-13,9.045064e-12
1445.4949,1.5147304e-11,9.7449705e-12
1447.1713,1.537386e-11,9.710595e-12
1448.8473,4.9345476e-12,9.320065e-12
1450.5237,1.22725614e-11,9.526597e-12
1452.1998,3.3851925e-12,9.150596e-12
1453.8761,9.911252e-12,9.477581e-12
1455.5522,-8.217365e-13,9.042026e-12
1457.2285,1.2887888e-11,9.594813e-12
1458.9048,2.7300753e-12,9.186156e-12
1460.581,8.407086e-12,9.303807e-12
1462.2572,1.5196039e-12,9.018462e-12
1463.9335,-1.83473e-11,9.32767e-12
1465.6097,-9.333372e-12,1.0195805e-11
1467.286,1.6798765e-12,9.088211e-12
1468.9622,1.5297309e-12,9.061619e-12
1470.6384,6.972934e-12,9.556861e-12
1472.3147,1.5681142e-12,9.332779e-12
1473.991,-2.7800108e-12,9.902805e-12
1475.6671,-1.6303561e-11,9.229428e-12
1477.3434,-1.4973111e-11,9.498893e-12
1479.0197,1.3000163e-12,9.288979e-12
1480.6958,1.5310398e-13,9.324297e-12
1482.3721,9.958115e-12,9.6763075e-12
1484.0483,-1.11271e-11,9.2996695e-12
1485.7246,-1.0966422e-11,9.102907e-12
1487.4006,-4.544567e-12,9.1070805e-12
1489.077,-2.4947037e-12,9.1117365e-12
1490.7532,-7.296743e-13,9.303203e-12
1492.4296,-4.3187537e-12,9.3102834e-12
1494.1056,-7.2368413e-12,9.31861e-12
1495.7819,-4.631515e-12,1.0262684e-11
1497.4581,1.6589583e-12,9.22899e-12
1499.1344,-2.094816e-11,9.165247e-12
1500.8105,-5.3974134e-12,9.06679e-12
1502.4868,-2.7627193e-12,9.083123e-12
1504.1631,-5.36482e-12,9.099969e-12
1505.8394,-1.2368783e-11,9.087487e-12
1507.5155,6.8913334e-12,9.37792e-12
1509.1918,5.5449157e-12,9.317539e-12
1510.868,8.617685e-12,9.4984255e-12
1512.5443,-1.3821844e-11,9.201612e-12
1514.2205,-9.953e-12,9.27297e-12
1515.8967,1.0002604e-11,9.760378e-12
1517.573,2.0423262e-11,1.016809e-11
1519.2493,7.2462895e-12,9.695132e-12
1520.9254,-6.979519e-12,1.08854765e-11
1522.6017,1.297166e-11,1.0012831e-11
1524.278,7.844043e-13,9.585094e-12
1525.9542,6.2485503e-12,9.653723e-12
1527.6304,1.08796305e-11,9.821556e-12
1529.3065,8.179167e-12,9.733307e-12
1530.9829,-5.4377666e-12,9.3096425e-12
1532.659,8.9365616e-12,9.634409e-12
1534.3353,1.5369471e-11,9.828859e-12
1536.0115,-2.2627989e-12,1.0342595e-11
1537.6877,-7.3196406e-12,9.198242e-12
1539.3639,-1.04263135e-11,9.236744e-12
1541.0402,-9.4574374e-12,9.240023e-12
1542.7164,-1.3409933e-11,9.086943e-12
1544.3927,-8.248121e-12,9.058075e-12
1546.0688,-2.7275547e-12,9.073256e-12
1547.7451,3.8406176e-13,9.0689956e-12
1549.4214,-9.084654e-12,9.008856e-12
1551.0977,9.72394e-12,9.937738e-12
1552.7738,1.2822303e-11,9.476889e-12
1554.4501,-2.0547138e-13,9.16756e-12
1556.1263,1.3419344e-11,9.293753e-12
1557.8026,-6.8623106e-12,8.829785e-12
1559.4788,6.759691e-12,9.000165e-12
1561.155,-1.466323e-11,8.822105e-12
1562.8313,-5.4779493e-12,1.31725585e-11
1564.5074,-2.3022404e-13,9.403397e-12
1566.1837,-5.706559e-12,8.5020315e-12
1567.8599,-1.3639279e-11,8.466926e-12
1569.5363,-1.27033e-11,8.43161e-12
1571.2124,8.899433e-12,8.9371704e-12
1572.8887,2.6351503e-11,9.34154e-12
1574.5648,1.9584173e-11,9.141885e-12
1576.2412,2.3645571e-12,8.743753e-12
1577.9174,6.3289604e-12,8.821535e-12
1579.5936,1.2217741e-11,8.94236e-12
1581.2698,-1.0397075e-11,8.33783e-12
1582.9462,1.2809293e-11,8.682732e-12
1584.6223,1.0773083e-11,8.56353e-12
1586.2985,2.1713962e-11,8.926898e-12
