Wavelengths,Flux,Fluxerr
1150.6191,-3.6873534e-15,3.6875515e-14
1152.2955,-7.5860745e-15,3.4707422e-14
1153.9719,1.3888091e-14,3.3248337e-14
1155.6483,-3.0909012e-15,3.0319876e-14
1157.3247,-2.2423481e-14,2.8172927e-14
1159.0011,1.0422508e-14,2.6512e-14
1160.6775,8.912834e-15,2.4265854e-14
1162.3539,2.1064833e-15,2.2331697e-14
1164.0303,1.3341119e-14,2.1161688e-14
1165.7067,1.2507084e-14,2.053944e-14
1167.383,5.0280536e-15,1.8905121e-14
1169.0596,8.3192705e-15,1.7827757e-14
1170.7358,1.5801222e-14,1.7057939e-14
1172.4124,3.176019e-14,1.6756289e-14
1174.0886,8.406211e-15,1.4754436e-14
1175.7651,3.7441236e-15,1.3588573e-14
1177.4414,1.3781932e-14,1.3250099e-14
1179.1178,-8.201198e-15,1.1704546e-14
1180.7943,-1.3944333e-14,1.1160147e-14
1182.4706,-1.0408204e-14,1.0546997e-14
1184.1471,-1.28850025e-14,9.985882e-15
1185.8234,3.943699e-15,9.750189e-15
1187.4999,4.9009635e-15,1.0358281e-14
1189.1761,8.0986506e-15,1.0020321e-14
1190.8527,-1.9987604e-14,1.128733e-14
1192.5289,3.305041e-14,3.1548525e-14
1194.2054,3.040458e-14,3.0342418e-14
1195.8817,2.6437547e-14,1.5085828e-14
1197.5582,8.7462e-15,8.678936e-15
1199.2346,1.4060106e-14,9.27619e-15
1200.9109,7.4371475e-15,7.506503e-15
1202.5874,1.4405608e-14,7.538134e-15
1204.2637,1.0441978e-14,8.738706e-15
1205.9402,3.598518e-14,1.5864958e-14
1207.6165,5.174106e-14,9.040903e-15
1209.293,1.4160622e-13,3.535643e-14
1210.9694,2.8638878e-13,6.668739e-14
1212.6458,7.820716e-13,3.750066e-14
1214.3221,7.4419626e-13,2.8763416e-14
1215.9985,7.700568e-13,3.4391408e-14
1217.6749,7.3648303e-13,3.3159493e-14
1219.3513,6.736519e-13,2.45356e-14
1221.0277,1.6816609e-13,3.683795e-14
1222.7041,8.74457e-14,2.0968892e-14
1224.3805,1.9504885e-14,7.667534e-15
1226.0568,3.736532e-15,5.0964698e-15
1227.7333,1.4401555e-15,4.8743765e-15
1229.4097,-2.2902223e-15,4.604864e-15
1231.086,4.457321e-15,4.8816508e-15
1232.7625,6.984552e-15,4.916337e-15
1234.4388,7.584736e-15,5.1351063e-15
1236.1152,-6.20649e-16,4.4455296e-15
1237.7916,-1.0128816e-15,4.392904e-15
1239.468,4.3809713e-15,4.597233e-15
1241.1445,-5.8751798e-15,4.137699e-15
1242.8208,4.8369257e-15,4.497072e-15
1244.4973,5.6826043e-16,4.239357e-15
1246.1736,-1.4848833e-15,4.0666666e-15
1247.85,1.1020283e-14,4.679669e-15
1249.5264,6.6795722e-15,4.424881e-15
1251.2028,4.760962e-15,4.352616e-15
1252.8793,-3.031389e-15,3.9193405e-15
1254.5555,5.530598e-16,4.039591e-15
1256.232,-7.0761535e-16,3.9189635e-15
1257.9083,3.5674457e-15,4.1376496e-15
1259.5848,-1.8663914e-15,3.8234445e-15
1261.2611,-6.8359608e-15,3.7580874e-15
1262.9376,-1.7946957e-15,3.809717e-15
1264.6139,-4.640725e-15,3.7028333e-15
1266.2904,6.3433175e-16,3.8980706e-15
1267.9667,-5.6649703e-15,3.679533e-15
1269.6432,-9.042975e-16,3.7744627e-15
1271.3196,-3.699054e-15,3.6038008e-15
1272.9958,1.4728944e-15,4.0505306e-15
1274.6724,3.2988272e-15,3.85028e-15
1276.3486,-2.552046e-15,3.5525318e-15
1278.0251,5.8184184e-15,3.9448654e-15
1279.7014,3.4476375e-15,3.7681662e-15
1281.3779,-1.9984387e-16,3.6512105e-15
1283.0543,-2.3807587e-15,3.5197683e-15
1284.7307,-1.4332295e-15,3.617316e-15
1286.4071,-3.131952e-15,3.4750473e-15
1288.0835,3.3159737e-15,3.7933053e-15
1289.7599,-3.5414888e-15,3.457775e-15
1291.4363,-1.8980217e-15,3.633576e-15
1293.1127,1.5006883e-15,3.683224e-15
1294.789,1.3004943e-14,4.259679e-15
1296.4655,1.1016498e-14,4.1628806e-15
1298.1417,7.299854e-15,3.9419867e-15
1299.8182,2.1432939e-14,4.7441943e-15
1301.4946,4.521422e-14,8.511496e-15
1303.171,4.4796652e-14,6.9629136e-15
1304.8474,5.7048306e-14,7.540701e-15
1306.5238,3.7246126e-14,6.2980152e-15
1308.2002,2.1498287e-14,5.191604e-15
1309.8766,1.6394872e-14,4.833166e-15
1311.553,5.8771847e-15,3.7774192e-15
1313.2295,3.6668255e-15,3.745382e-15
1314.9058,2.060349e-15,3.6772034e-15
1316.5823,-1.806849e-15,3.6609175e-15
1318.2585,1.1744696e-15,3.612126e-15
1319.9349,6.666994e-16,3.6062085e-15
1321.6113,4.2507163e-15,3.7207815e-15
1323.2877,-4.3715074e-15,3.34354e-15
1324.9642,2.966691e-15,3.6597825e-15
1326.6405,-2.8521922e-15,3.498027e-15
1328.3169,3.7835225e-15,3.704236e-15
1329.9933,1.9628324e-15,3.6046427e-15
1331.6698,5.073972e-15,3.8320156e-15
1333.3461,5.7986715e-15,3.876989e-15
1335.0226,5.331433e-15,3.7750852e-15
1336.6989,7.7679494e-15,4.0240223e-15
1338.3754,3.2216093e-16,3.755449e-15
1340.0516,-2.2264875e-15,3.4701377e-15
1341.728,-7.3523434e-16,3.5261073e-15
1343.4045,-4.0407605e-15,3.4350502e-15
1345.0808,-3.622453e-15,3.4486417e-15
1346.7573,-4.7725495e-15,3.4578206e-15
1348.4336,-7.481103e-15,3.4674143e-15
1350.1101,2.3070933e-15,3.7863897e-15
1351.7864,-5.199518e-16,3.6436194e-15
1353.4629,-3.0711064e-16,3.6675963e-15
1355.1393,-1.7636577e-15,3.614701e-15
1356.8157,1.1960789e-15,3.777023e-15
1358.492,4.0349143e-15,3.931572e-15
1360.1685,-5.4480558e-15,3.5281476e-15
1361.8448,-4.253643e-15,3.5574134e-15
1363.5211,-5.856573e-15,3.5531647e-15
1365.1976,-3.433987e-15,3.573788e-15
1366.874,4.2041e-15,3.9520203e-15
1368.5504,-4.576199e-15,3.600939e-15
1370.2267,-5.536529e-16,3.786957e-15
1371.9032,-5.555656e-15,3.6580054e-15
1373.5796,1.2529735e-15,3.8718647e-15
1375.256,3.9587228e-16,3.8491866e-15
1376.9324,2.8650866e-15,3.999058e-15
1378.6088,9.468499e-16,3.9158795e-15
1380.2852,1.1923211e-15,3.905186e-15
1381.9615,-1.4022997e-14,3.7486968e-15
1383.638,-5.9352916e-15,3.771093e-15
1385.3145,-1.5731414e-16,4.0634305e-15
1386.9907,-4.3304614e-15,3.8568396e-15
1388.6671,-7.766914e-15,3.835724e-15
1390.3435,-1.7203164e-15,4.112855e-15
1392.0199,-3.2407517e-15,4.5725803e-15
