Wavelengths,Flux,Fluxerr
1150.6074,8.897768e-15,2.0973635e-14
1152.2838,1.6421004e-14,1.9024433e-14
1153.9602,2.0592232e-14,1.8345238e-14
1155.6365,9.888207e-15,1.670559e-14
1157.3129,-1.0354715e-15,1.5160421e-14
1158.9893,-2.5311872e-14,1.3896727e-14
1160.6656,-1.1257411e-15,1.2994834e-14
1162.342,-1.5255587e-14,1.1996722e-14
1164.0184,-1.3474096e-15,1.1337336e-14
1165.6947,-1.0830548e-14,1.037536e-14
1167.3712,1.2082505e-14,1.0279577e-14
1169.0476,1.0140196e-15,9.204837e-15
1170.7239,9.441915e-15,9.043528e-15
1172.4003,3.118641e-15,8.1634045e-15
1174.0768,1.25539964e-14,8.086124e-15
1175.753,7.258645e-15,7.450032e-15
1177.4294,1.4168771e-14,7.240178e-15
1179.1058,1.0340578e-16,6.493607e-15
1180.7821,-7.582363e-15,5.7533497e-15
1182.4586,-1.2874439e-14,5.4485826e-15
1184.1349,-6.409901e-15,5.1502373e-15
1185.8113,3.1690213e-15,5.499087e-15
1187.4877,4.3975367e-16,6.5392134e-15
1189.1641,9.013635e-15,5.069365e-15
1190.8405,1.7296057e-15,4.871593e-15
1192.5168,-4.384345e-15,5.1570945e-15
1194.1931,7.292039e-15,7.8394805e-15
1195.8695,-3.0707113e-15,7.031086e-15
1197.5459,1.2582102e-14,5.7458395e-15
1199.2223,1.0417023e-14,4.4884572e-15
1200.8987,1.6414031e-14,4.3412984e-15
1202.575,1.3399504e-14,4.0371843e-15
1204.2515,2.7737095e-14,4.572268e-15
1205.9279,5.7558586e-14,5.860998e-15
1207.6041,6.5860024e-14,5.9018147e-15
1209.2805,1.356826e-13,1.5449515e-14
1210.9569,2.8639038e-13,6.098063e-15
1212.6333,8.829045e-13,5.0060172e-14
1214.3097,1.2824659e-12,6.454619e-14
1215.9861,9.175251e-13,9.738397e-15
1217.6624,6.8693255e-13,1.3169857e-14
1219.3389,5.454644e-13,4.4035363e-14
1221.0153,2.4401266e-13,3.0806727e-14
1222.6915,6.8635195e-14,9.4266636e-15
1224.3679,1.2044622e-14,3.1061209e-15
1226.0443,1.757083e-15,2.6532153e-15
1227.7207,1.1032159e-15,2.5572136e-15
1229.3971,2.3415027e-15,2.594221e-15
1231.0734,2.7142336e-15,2.5762615e-15
