Wavelengths,Flux,Fluxerr
1150.611,-2.3316898,5.5449057e-14
1152.2874,-2.3998966,5.1620726e-14
1153.9637,-2.469875,4.738373e-14
1155.6401,-2.5416493,4.4382148e-14
1157.3165,-2.6152623,4.5674842e-14
1158.9929,-2.6907587,3.7763636e-14
1160.6693,-2.768182,3.4818045e-14
1162.3456,-2.847562,3.3148187e-14
1164.0221,-2.9289603,3.068002e-14
1165.6984,-3.0124042,2.807868e-14
1167.3748,-3.097942,2.7741732e-14
1169.0513,-3.1856294,2.439969e-14
1170.7275,-3.2754989,2.2826432e-14
1172.4039,-3.367596,2.2286226e-14
1174.0803,-3.4619749,2.1516478e-14
1175.7567,-3.558689,1.9467795e-14
1177.4331,-3.6577725,1.779759e-14
1179.1095,-3.7592795,1.6737864e-14
1180.7859,-3.8632746,1.5347981e-14
1182.4623,-3.969792,1.4860424e-14
1184.1387,-4.0788913,1.41794594e-14
1185.815,-4.190624,1.31112094e-14
1187.4915,-4.3050623,1.242539e-14
1189.1677,-4.4222198,1.20933935e-14
1190.8441,-4.542192,1.22577196e-14
1192.5205,-4.6650305,1.9170407e-14
1194.1969,-4.790769,1.7875131e-14
1195.8733,-4.9194803,1.7670056e-14
1197.5497,-5.0512424,1.3437515e-14
1199.2261,-5.186083,1.0429242e-14
1200.9025,-5.324085,9.708008e-15
1202.5789,-5.4653225,9.8215e-15
1204.2551,-5.6098113,1.057272e-14
1205.9316,-5.757682,1.037774e-14
1207.6079,-5.9089217,2.1987205e-14
1209.2844,-6.063695,2.282402e-14
1210.9608,-6.2219725,5.8113135e-14
1212.6371,-6.383883,2.437248e-14
1214.3136,-6.549477,6.650275e-14
1215.9899,-6.7188334,5.4605094e-14
1217.6663,-6.892,4.7386347e-14
1219.3427,-7.069106,2.7402915e-14
1221.019,-7.2501507,1.3544389e-14
1222.6953,-7.4352436,1.6679065e-14
1224.3718,-7.6245103,7.0832097e-15
1226.0481,-7.8179607,6.3189285e-15
1227.7246,-8.015672,6.155896e-15
1229.401,-8.2178,5.9802966e-15
1231.0773,-8.424311,6.027008e-15
1232.7538,-8.635385,6.1110746e-15
1234.43,-8.85105,6.111741e-15
1236.1064,-9.071431,5.9511895e-15
1237.7828,-9.296592,5.412686e-15
1239.4592,-9.526605,5.682906e-15
1241.1356,-9.761636,5.4701295e-15
1242.812,-10.001645,5.2073786e-15
1244.4884,-10.246843,5.402371e-15
1246.1648,-10.497232,5.259156e-15
1247.8412,-10.75297,5.0002333e-15
1249.5175,-11.014098,5.2554646e-15
1251.194,-11.280778,4.905235e-15
1252.8704,-11.553052,4.7855392e-15
1254.5466,-11.831023,4.923961e-15
1256.2231,-12.114845,5.0234267e-15
1257.8994,-12.404544,4.729893e-15
1259.5759,-12.700292,4.7139154e-15
1261.2522,-13.002111,4.442402e-15
1262.9286,-13.310217,4.7523343e-15
1264.605,-13.624624,4.8602755e-15
1266.2814,-13.945446,4.815008e-15
1267.9576,-14.272861,4.574857e-15
1269.6342,-14.606937,4.259759e-15
1271.3105,-14.947796,4.2259973e-15
1272.9868,-15.295502,4.354233e-15
1274.6633,-15.650272,4.222847e-15
1276.3396,-16.012144,4.2621868e-15
1278.0161,-16.38127,4.4524405e-15
1279.6924,-16.757744,4.4107877e-15
1281.3688,-17.141678,4.249192e-15
1283.0453,-17.533333,4.1739276e-15
1284.7216,-17.93258,4.074906e-15
1286.398,-18.339764,3.9938887e-15
1288.0743,-18.754894,4.149891e-15
1289.7507,-19.178255,4.149969e-15
1291.427,-19.609743,4.2411147e-15
1293.1035,-20.049717,4.9270916e-15
1294.7798,-20.498106,4.4345377e-15
1296.4563,-20.955208,4.4491786e-15
1298.1326,-21.42106,4.346855e-15
1299.809,-21.895935,4.4480267e-15
1301.4855,-22.379814,4.813879e-15
1303.1617,-22.872932,5.6240785e-15
1304.8381,-23.375412,5.6243695e-15
1306.5145,-23.88739,5.348175e-15
1308.1909,-24.409023,4.83317e-15
1309.8673,-24.940428,4.632451e-15
1311.5437,-25.481926,4.2072736e-15
1313.2201,-26.033396,4.033307e-15
1314.8965,-26.595287,4.0509702e-15
1316.5729,-27.167418,3.964928e-15
1318.2491,-27.75023,3.868175e-15
1319.9257,-28.34376,4.047887e-15
1321.6019,-28.948298,3.8534913e-15
1323.2783,-29.563713,4.102647e-15
1324.9548,-30.190636,4.039626e-15
1326.6311,-30.828722,4.2615875e-15
1328.3075,-31.478508,3.7818158e-15
1329.9839,-32.139957,4.3247334e-15
1331.6603,-32.813454,4.2275423e-15
1333.3367,-33.498947,4.6992435e-15
1335.0131,-34.196705,6.254707e-15
1336.6893,-34.906944,5.8967507e-15
1338.3658,-35.629925,4.897606e-15
1340.0421,-36.36552,4.1507054e-15
1341.7186,-37.114414,3.8443484e-15
1343.395,-37.876247,4.1360776e-15
1345.0713,-38.651436,4.175964e-15
1346.7478,-39.44044,4.193814e-15
1348.4241,-40.242973,4.272961e-15
1350.1005,-41.059628,7.0842854e-15
1351.7769,-41.890316,4.341694e-15
1353.4532,-42.735516,4.518563e-15
1355.1296,-43.59513,4.4513402e-15
1356.806,-44.46964,4.3045562e-15
1358.4823,-45.358875,4.701735e-15
1360.1588,-46.26362,4.573071e-15
1361.8352,-47.18358,4.4031636e-15
1363.5115,-48.119076,4.167547e-15
1365.188,-49.070625,4.217481e-15
1366.8644,-50.03799,4.2717383e-15
1368.5406,-51.021603,4.3385722e-15
1370.217,-52.02186,4.3029714e-15
1371.8934,-53.038647,4.114805e-15
1373.5698,-54.07235,4.0191802e-15
1375.2462,-55.123314,4.2713225e-15
1376.9226,-56.191704,4.4100787e-15
1378.599,-57.277416,4.4697814e-15
1380.2754,-58.381287,4.4080116e-15
1381.9517,-59.50296,4.1312414e-15
1383.6282,-60.643063,4.2879705e-15
1385.3046,-61.801758,4.403059e-15
1386.9808,-62.97908,4.3585347e-15
1388.6573,-64.17569,4.487777e-15
1390.3336,-65.39137,4.7706924e-15
1392.0101,-66.62691,5.0554844e-15
1393.6864,-67.88187,5.8943494e-15
1395.3628,-69.15718,6.2577083e-15
1397.0393,-70.45253,5.2697765e-15
1398.7156,-71.76845,4.6222694e-15
1400.3918,-73.10516,5.1701595e-15
1402.0684,-74.46328,5.4648203e-15
1403.7448,-75.84255,5.4873903e-15
1405.421,-77.24327,5.8429887e-15
1407.0975,-78.666115,5.4102785e-15
1408.7738,-80.110954,4.8840483e-15
1410.4503,-81.578285,4.3416884e-15
1412.1266,-83.06855,5.2752115e-15
1413.803,-84.58148,5.2394934e-15
1415.4795,-86.11806,5.18411e-15
1417.1558,-87.677605,5.0218178e-15
1418.8322,-89.26133,4.6624996e-15
1420.5085,-90.869156,4.760583e-15
1422.1849,-92.501396,4.8549934e-15
1423.8612,-94.15848,5.198057e-15
1425.5377,-95.84036,4.8406442e-15
1427.2141,-97.54795,5.5068606e-15
1428.8905,-99.28081,4.999961e-15
1430.5668,-101.03957,5.112035e-15
1432.2432,-102.82451,4.798426e-15
1433.9197,-104.63658,5.4779963e-15
1435.596,-106.47475,5.1794316e-15
1437.2723,-108.34055,5.3272286e-15
1438.9487,-110.23366,4.9776607e-15
1440.6251,-112.15466,5.046751e-15
1442.3015,-114.10355,4.85461e-15
1443.9779,-116.08117,5.179853e-15
1445.6543,-118.08728,4.7891963e-15
1447.3307,-120.12273,5.054018e-15
1449.0071,-122.1875,4.8212455e-15
1450.6833,-124.28201,5.342927e-15
1452.3599,-126.40671,5.0490537e-15
1454.0361,-128.56177,4.774281e-15
1455.7125,-130.74773,4.9439005e-15
1457.389,-132.96498,5.3089924e-15
1459.0653,-135.21295,4.942257e-15
1460.7417,-137.49341,5.367204e-15
1462.4181,-139.80605,5.588242e-15
1464.0945,-142.15071,4.724105e-15
1465.7709,-144.52898,5.3155565e-15
1467.4473,-146.93993,5.1575993e-15
1469.1237,-149.38487,5.1119857e-15
1470.8,-151.86317,5.5135407e-15
1472.4763,-154.37651,5.404041e-15
1474.1527,-156.92432,5.040833e-15
1475.8292,-159.50758,5.1083143e-15
1477.5055,-162.12553,5.21467e-15
1479.182,-164.77988,5.4813823e-15
1480.8583,-167.46991,5.2670122e-15
1482.5347,-170.19716,4.9737584e-15
1484.211,-172.96092,5.183862e-15
1485.8875,-175.76266,5.3037413e-15
1487.5638,-178.60179,5.410256e-15
1489.2402,-181.4792,5.6792373e-15
1490.9166,-184.39474,5.274732e-15
1492.593,-187.34998,4.9286196e-15
1494.2694,-190.3437,4.6683937e-15
1495.9457,-193.37766,5.247092e-15
1497.6222,-196.45207,5.5868527e-15
1499.2986,-199.56673,5.22059e-15
1500.9749,-202.72212,5.89263e-15
1502.6512,-205.91884,6.601684e-15
1504.3276,-209.15837,5.381371e-15
1506.004,-212.43938,5.7022986e-15
1507.6804,-215.76317,5.1798055e-15
1509.3568,-219.13004,5.4106275e-15
1511.0332,-222.54091,5.2163122e-15
1512.7096,-225.99506,5.3374074e-15
1514.3859,-229.49394,5.3661193e-15
1516.0624,-233.03743,5.441051e-15
1517.7388,-236.62645,5.203475e-15
1519.415,-240.2608,5.194176e-15
1521.0916,-243.94206,5.399925e-15
1522.7678,-247.66908,5.489206e-15
1524.4442,-251.4439,4.944275e-15
1526.1206,-255.26524,5.7915823e-15
1527.797,-259.1352,5.1526014e-15
1529.4735,-263.05392,5.598011e-15
1531.1498,-267.0209,5.601728e-15
1532.826,-271.0369,5.6916603e-15
1534.5026,-275.10275,5.362824e-15
1536.179,-279.2201,6.0637653e-15
1537.8552,-283.38638,5.87075e-15
1539.5317,-287.60577,7.6043145e-15
1541.2081,-291.87546,5.6024796e-15
1542.8845,-296.19775,5.9668296e-15
1544.5608,-300.57233,7.071495e-15
1546.2372,-305.00082,7.08585e-15
1547.9137,-309.4822,1.0484985e-14
1549.59,-314.01825,8.851461e-15
1551.2664,-318.6085,9.840359e-15
1552.9427,-323.25433,6.829629e-15
1554.6191,-327.95465,5.8056765e-15
1556.2954,-332.71207,5.132986e-15
1557.9719,-337.52615,5.6391426e-15
1559.6483,-342.39703,5.6848083e-15
1561.3247,-347.32477,5.719321e-15
1563.001,-352.31155,5.449048e-15
1564.6774,-357.35632,6.2865883e-15
1566.3539,-362.46188,5.26714e-15
1568.0302,-367.6241,6.20004e-15
1569.7065,-372.8488,5.583982e-15
1571.383,-378.13406,5.5150684e-15
1573.0593,-383.47906,6.898363e-15
1574.7356,-388.8877,5.718151e-15
1576.4121,-394.3574,5.693227e-15
1578.0885,-399.891,5.724136e-15
1579.7649,-405.487,5.963032e-15
1581.4413,-411.14697,5.4099456e-15
1583.1177,-416.87088,6.0366916e-15
1584.7941,-422.66144,5.000964e-15
1586.4703,-428.51608,4.8398798e-15
1588.1467,-434.43698,5.0708106e-15
1589.8232,-440.425,5.1981442e-15
1591.4995,-446.47974,5.188364e-15
1593.1759,-452.60184,5.672316e-15
1594.8523,-458.7939,5.1580016e-15
1596.5287,-465.05264,5.263587e-15
1598.2051,-471.38232,5.24177e-15
1599.8815,-477.78186,7.867311e-15
1601.5579,-484.25125,5.0272862e-15
1603.2343,-490.7916,5.263477e-15
1604.9105,-497.40488,5.475463e-15
1606.5869,-504.08966,4.854765e-15
1608.2634,-510.84756,5.426173e-15
1609.9397,-517.67737,5.053078e-15
1611.6162,-524.58307,5.1672783e-15
1613.2926,-531.56256,4.700596e-15
1614.9689,-538.6166,4.9389665e-15
1616.6453,-545.74805,5.134728e-15
1618.3217,-552.954,4.8679377e-15
1619.998,-560.23846,4.3026186e-15
1621.6744,-567.60034,5.1536343e-15
1623.3507,-575.03955,5.6618456e-15
1625.0272,-582.5586,4.574171e-15
1626.7036,-590.15594,4.7141305e-15
1628.3799,-597.83386,4.805043e-15
1630.0564,-605.59155,4.8453423e-15
1631.7328,-613.43207,5.314031e-15
1633.409,-621.3528,4.908365e-15
1635.0854,-629.3562,4.961743e-15
1636.7618,-637.444,4.535986e-15
1638.4382,-645.6135,5.171913e-15
1640.1146,-653.8684,5.09455e-15
1641.791,-662.2072,5.2069195e-15
1643.4675,-670.63367,4.9258553e-15
1645.1438,-679.14325,4.8669365e-15
1646.8201,-687.74036,5.1363345e-15
1648.4966,-696.42834,4.9194454e-15
