Wavelengths,Flux,Fluxerr
1150.6436,-0.12516482,1.2350875e-13
1152.3201,-0.13003877,1.1436563e-13
1153.9965,-0.13508561,1.1090727e-13
1155.6729,-0.14031172,1.0561469e-13
1157.3494,-0.14572252,9.966832e-14
1159.0258,-0.15132314,9.01017e-14
1160.7023,-0.15712115,8.201507e-14
1162.3788,-0.16312177,7.383836e-14
1164.0553,-0.1693314,6.94288e-14
1165.7317,-0.1757562,6.1172665e-14
1167.4082,-0.18240392,5.341654e-14
1169.0847,-0.18928158,4.9688762e-14
1170.7611,-0.19639449,4.5447543e-14
1172.4376,-0.20375136,4.235446e-14
1174.1141,-0.2113602,3.9502916e-14
1175.7906,-0.21922825,3.7710855e-14
1177.467,-0.2273617,3.9875218e-14
1179.1436,-0.23577087,3.3487837e-14
1180.8201,-0.24446411,2.9124625e-14
1182.4966,-0.25344902,2.935794e-14
1184.173,-0.26273337,2.6056702e-14
1185.8495,-0.2723292,2.4200861e-14
1187.526,-0.2822428,2.3722762e-14
1189.2024,-0.2924853,2.17521e-14
1190.8789,-0.30306637,2.0170641e-14
1192.5554,-0.31399503,1.8654252e-14
1194.2318,-0.32528162,1.9572053e-14
1195.9083,-0.3369389,3.0032055e-14
1197.5847,-0.34897453,2.7045533e-14
1199.2612,-0.36140245,2.7631274e-14
1200.9376,-0.3742315,1.614644e-14
1202.6141,-0.38747782,1.3941933e-14
1204.2906,-0.40114585,1.3921073e-14
1205.9672,-0.41525623,1.38490895e-14
1207.6436,-0.42981187,1.8393281e-14
1209.3201,-0.44483647,3.7547737e-14
1210.9966,-0.46033397,4.2908287e-14
1212.673,-0.47632498,1.9067918e-14
1214.3495,-0.492817,4.0029178e-14
1216.026,-0.50983155,4.8351476e-14
1217.7025,-0.52737767,4.0784233e-14
1219.3789,-0.545469,3.0956696e-14
1221.0554,-0.5641265,3.6282036e-14
1222.7319,-0.5833612,1.3648905e-14
1224.4084,-0.6031927,8.904783e-15
1226.0848,-0.6236322,8.749302e-15
1227.7614,-0.64470214,8.527462e-15
1229.4379,-0.66641915,8.350114e-15
1231.1143,-0.6887928,8.102807e-15
1232.7908,-0.71185374,7.862877e-15
1234.4673,-0.7356077,8.035164e-15
1236.1437,-0.760086,7.518845e-15
1237.8202,-0.78529626,7.376293e-15
1239.4966,-0.81126815,7.474993e-15
1241.1731,-0.8380138,7.17548e-15
1242.8495,-0.8655618,7.308599e-15
1244.526,-0.89392775,8.145381e-15
1246.2025,-0.92313623,7.0057528e-15
1247.879,-0.9532066,6.8393315e-15
1249.5554,-0.98416185,6.7540218e-15
1251.2319,-1.016027,6.4378146e-15
1252.9084,-1.0488265,6.28828e-15
1254.5848,-1.0825782,6.2152622e-15
1256.2614,-1.1173187,6.312536e-15
1257.9379,-1.1530629,6.2777042e-15
1259.6144,-1.1898437,6.685202e-15
1261.2908,-1.2276777,6.268943e-15
1262.9673,-1.2666047,6.0818207e-15
1264.6438,-1.3066424,6.7464273e-15
1266.3203,-1.3478273,5.7997083e-15
1267.9967,-1.3901764,5.5823346e-15
1269.6732,-1.4337349,5.5327913e-15
1271.3497,-1.4785235,5.5362463e-15
1273.0261,-1.5245662,5.488582e-15
1274.7026,-1.5719088,5.6440245e-15
1276.3792,-1.6205798,5.5423627e-15
1278.0555,-1.6706023,5.706988e-15
1279.732,-1.722024,5.4257784e-15
1281.4084,-1.7748625,5.9956566e-15
1283.085,-1.8291793,5.3900933e-15
1284.7614,-1.8849752,6.316289e-15
1286.4379,-1.9423205,5.8983004e-15
1288.1144,-2.0012228,5.138772e-15
1289.7909,-2.0617542,5.1434293e-15
1291.4673,-2.1239061,5.2013744e-15
1293.1438,-2.1877725,5.2925393e-15
1294.8203,-2.253347,6.4928938e-15
1296.4967,-2.3207028,6.220421e-15
1298.1732,-2.3898642,5.033448e-15
1299.8497,-2.4608822,5.2121584e-15
1301.5262,-2.5338027,4.9366804e-15
1303.2026,-2.6086502,4.918474e-15
1304.8792,-2.685502,5.029787e-15
1306.5557,-2.7643843,5.4031834e-15
1308.232,-2.8453467,5.4106284e-15
1309.9086,-2.928447,5.2088986e-15
1311.5851,-3.0137212,5.6518066e-15
1313.2616,-3.1012337,5.3808386e-15
1314.938,-3.1910093,6.5303017e-15
1316.6145,-3.2831407,4.8627226e-15
1318.291,-3.3776383,5.3058834e-15
1319.9674,-3.474598,5.012938e-15
1321.6439,-3.5740426,6.29258e-15
1323.3203,-3.676048,7.014618e-15
1324.997,-3.7806826,5.004035e-15
1326.6732,-3.8879452,5.0109813e-15
1328.3497,-3.9979532,4.8737823e-15
1330.0262,-4.1107664,4.8350047e-15
1331.7028,-4.2264366,5.578403e-15
1333.3792,-4.345007,4.8437664e-15
1335.0557,-4.4665713,4.825964e-15
1336.7322,-4.591186,7.424917e-15
1338.4086,-4.7188873,4.798902e-15
1340.0851,-4.849795,4.8131173e-15
1341.7616,-4.983947,4.813868e-15
1343.4381,-5.1214204,4.847655e-15
1345.1145,-5.262285,4.8346116e-15
1346.791,-5.406612,4.7915138e-15
1348.4675,-5.554504,4.7932807e-15
1350.1439,-5.7059793,5.179644e-15
1351.8204,-5.8612003,5.9581204e-15
1353.497,-6.020153,7.0285667e-15
1355.1735,-6.183,4.765597e-15
1356.8499,-6.3497157,5.451178e-15
1358.5264,-6.52052,5.2004308e-15
1360.2029,-6.6953874,5.2279903e-15
1361.8793,-6.8744717,4.811528e-15
1363.5558,-7.057819,5.5282876e-15
1365.2322,-7.2455325,4.967045e-15
1366.9088,-7.4377084,4.8885837e-15
1368.5851,-7.634395,4.8482163e-15
1370.2616,-7.835778,4.8053437e-15
1371.9381,-8.041877,4.820404e-15
1373.6146,-8.252839,5.0669528e-15
1375.291,-8.468715,4.848773e-15
1376.9675,-8.689628,5.0844165e-15
1378.644,-8.915695,5.2245403e-15
1380.3204,-9.146962,4.997313e-15
1381.997,-9.383635,5.501249e-15
1383.6735,-9.625725,5.2646626e-15
1385.35,-9.8734045,4.9385993e-15
1387.0264,-10.126703,5.11724e-15
1388.7029,-10.385875,4.877113e-15
1390.3794,-10.650909,7.574834e-15
1392.0558,-10.921953,5.4224923e-15
1393.7323,-11.199141,5.0647314e-15
1395.4088,-11.482611,6.1991906e-15
1397.0853,-11.772447,5.0104942e-15
1398.7617,-12.068789,5.0856354e-15
1400.4382,-12.371781,5.0400993e-15
1402.1147,-12.681547,5.3744126e-15
1403.7911,-12.998159,8.642567e-15
1405.4677,-13.321847,5.2661953e-15
1407.144,-13.652626,5.5790977e-15
1408.8207,-13.990829,5.8794497e-15
1410.497,-14.336326,5.5330513e-15
1412.1735,-14.689495,6.263246e-15
1413.85,-15.050372,6.854584e-15
1415.5265,-15.419145,5.134967e-15
1417.2029,-15.795888,6.2273375e-15
1418.8794,-16.180805,5.1726896e-15
1420.5559,-16.574106,5.452471e-15
1422.2323,-16.97581,5.776132e-15
1423.9088,-17.386185,5.477911e-15
1425.5853,-17.80536,6.654502e-15
1427.2618,-18.233482,5.4416073e-15
1428.9382,-18.670778,5.9022298e-15
1430.6147,-19.117271,5.8322106e-15
1432.2913,-19.573372,6.2117436e-15
1433.9677,-20.03891,5.662189e-15
1435.6442,-20.514423,6.0257297e-15
1437.3207,-20.999811,6.6666e-15
1438.9972,-21.49551,6.0749516e-15
1440.6736,-22.0014,7.0849004e-15
1442.3501,-22.517996,5.5066323e-15
1444.0266,-23.04522,5.789414e-15
1445.7029,-23.583336,5.517566e-15
1447.3795,-24.132637,5.524284e-15
1449.0559,-24.693216,5.9570235e-15
1450.7325,-25.265335,5.459072e-15
1452.4088,-25.849085,5.4952796e-15
1454.0853,-26.444817,6.0484005e-15
1455.7618,-27.052708,5.4439544e-15
1457.4384,-27.672892,5.443086e-15
1459.1147,-28.305674,5.879192e-15
1460.7913,-28.951159,5.571193e-15
1462.4678,-29.609756,5.4814424e-15
1464.1442,-30.281406,5.8163313e-15
