Wavelengths,Flux,Fluxerr
1150.4343,-0.12488555,2.3447235e-13
1152.1105,-0.12974985,2.2961328e-13
1153.7866,-0.13478683,2.0667906e-13
1155.4626,-0.14000191,1.915433e-13
1157.1389,-0.1454018,1.789225e-13
1158.815,-0.15099187,1.6346249e-13
1160.4911,-0.15677811,1.5647516e-13
1162.1671,-0.1627661,1.4176133e-13
1163.8434,-0.16896406,1.3240048e-13
1165.5194,-0.17537594,1.2259537e-13
1167.1956,-0.18201077,1.1011638e-13
1168.8717,-0.18887404,1.0501543e-13
1170.5479,-0.19597451,9.499994e-14
1172.224,-0.20331693,1.01406954e-13
1173.9,-0.21091011,8.26286e-14
1175.5763,-0.21876214,8.4240415e-14
1177.2523,-0.22688097,7.637602e-14
1178.9285,-0.23527467,6.78286e-14
1180.6046,-0.24394967,6.329555e-14
1182.2808,-0.25291714,6.348343e-14
1183.9569,-0.26218548,5.646754e-14
1185.6329,-0.27176157,5.342451e-14
1187.3091,-0.28165722,5.30519e-14
1188.9852,-0.29188052,5.4172385e-14
1190.6614,-0.3024405,4.5140015e-14
1192.3374,-0.31334975,7.575198e-14
1194.0135,-0.32461664,5.8558505e-14
1195.6897,-0.33625108,1.4190434e-13
1197.3658,-0.34826583,1.3700018e-13
1199.042,-0.36067086,1.3183229e-13
1200.718,-0.37347594,6.274235e-14
1202.3943,-0.38669768,3.7017837e-14
1204.0703,-0.40034145,4.0433867e-14
1205.7465,-0.41442618,3.408611e-14
1207.4225,-0.42895588,3.3181916e-14
1209.0988,-0.4439517,5.1437858e-14
1210.7749,-0.45942444,5.5338224e-14
1212.4509,-0.47538415,6.102543e-14
1214.1271,-0.49185106,6.6507035e-14
1215.8032,-0.5088321,7.076456e-14
1217.4794,-0.52634716,4.455221e-14
1219.1554,-0.54440933,3.4630742e-14
1220.8315,-0.56303,2.9060305e-14
1222.5077,-0.582234,2.4786834e-14
1224.1838,-0.60202855,2.2981923e-14
1225.8599,-0.62243336,2.4088358e-14
1227.5361,-0.6434701,2.181131e-14
1229.2123,-0.66514564,2.3176997e-14
1230.8883,-0.6874861,2.0923498e-14
1232.5645,-0.7105034,2.0447757e-14
1234.2406,-0.73421943,2.1967876e-14
1235.9167,-0.7586557,1.9589036e-14
1237.5928,-0.7838235,1.9262663e-14
1239.2689,-0.8097542,1.9768507e-14
1240.9452,-0.83646053,1.8763897e-14
1242.6212,-0.8639561,1.9677956e-14
1244.2974,-0.8922769,2.1794126e-14
1245.9734,-0.9214323,1.8182552e-14
1247.6497,-0.9514574,1.7760157e-14
1249.3257,-0.982362,1.7576557e-14
1251.0018,-1.0141724,1.7124623e-14
1252.678,-1.0469209,1.7103269e-14
1254.3541,-1.0806229,1.6831102e-14
1256.0303,-1.1153034,1.6619515e-14
1257.7063,-1.1509883,1.7385773e-14
1259.3824,-1.1877075,1.8816595e-14
1261.0586,-1.2254874,1.6531088e-14
1262.7347,-1.2643498,1.903945e-14
1264.4108,-1.3043225,2.0527035e-14
1266.0869,-1.3454417,1.6315652e-14
1267.7631,-1.3877292,1.5290934e-14
1269.4392,-1.4312143,1.5154561e-14
1271.1154,-1.4759305,1.512638e-14
1272.7914,-1.5219067,1.4999871e-14
1274.4677,-1.5691807,1.4880468e-14
1276.1437,-1.6177721,1.4863893e-14
1277.8198,-1.6677225,1.4794554e-14
1279.496,-1.7190661,1.474377e-14
1281.1721,-1.7718345,1.526389e-14
1282.8483,-1.8260556,1.4363117e-14
1284.5243,-1.8817705,1.427246e-14
1286.2006,-1.9390367,1.5064359e-14
1287.8766,-1.9978478,1.4045618e-14
1289.5527,-2.0582857,1.3967274e-14
1291.2288,-2.120349,1.3969664e-14
1292.905,-2.1841137,1.4846068e-14
1294.581,-2.2496011,1.377081e-14
1296.2572,-2.316849,1.3606484e-14
