Wavelengths,Flux,Fluxerr
1150.6055,-2.1490056e-14,2.6031172e-14
1152.2819,-2.4436355e-14,2.4488891e-14
1153.9584,4.1223916e-15,2.3123923e-14
1155.6346,-2.0683947e-14,2.3946706e-14
1157.311,-9.507592e-15,2.150135e-14
1158.9874,2.3925513e-14,2.0815252e-14
1160.664,-1.9108315e-14,1.7204708e-14
1162.3403,-1.2326032e-14,1.602292e-14
1164.0167,-1.6501049e-14,1.491936e-14
1165.6931,6.3941115e-15,1.2700392e-14
1167.3696,-1.23275125e-14,1.1560145e-14
1169.046,1.548311e-14,1.144311e-14
1170.7224,2.6688273e-14,1.11054685e-14
1172.3988,-1.444461e-15,9.176711e-15
1174.0753,-4.8538092e-15,8.581763e-15
1175.7517,5.187548e-15,1.01476826e-14
1177.4281,-2.0008163e-14,7.476181e-15
1179.1046,-3.4934302e-16,7.052273e-15
1180.781,3.0122664e-15,6.462295e-15
1182.4574,-3.630481e-15,5.928915e-15
1184.1338,-9.420988e-16,5.6112697e-15
1185.8103,-6.2637146e-15,5.2356254e-15
1187.4867,6.495139e-15,5.3172946e-15
1189.1631,-6.4274906e-15,4.754755e-15
1190.8395,6.9132873e-15,4.586982e-15
1192.516,-5.0332604e-17,4.105924e-15
1194.1923,2.6666264e-15,4.0884277e-15
1195.8688,3.5935743e-16,6.297051e-15
1197.545,-3.3256917e-15,5.9934116e-15
1199.2216,1.190635e-16,3.7649183e-15
1200.898,4.0853907e-15,3.3993194e-15
1202.5743,5.5182354e-15,3.3656604e-15
1204.2509,6.699457e-15,5.2326456e-15
1205.9272,1.6488533e-14,4.1859653e-15
1207.6036,5.0142358e-14,1.1105556e-14
1209.28,8.38605e-14,1.7839127e-14
1210.9565,4.2902867e-13,1.7163832e-13
1212.6329,4.8118936e-13,1.5446639e-13
1214.3093,3.4516696e-13,2.0923964e-14
1215.9857,3.5245605e-13,1.7555346e-14
1217.6622,4.4331016e-13,2.4746738e-13
1219.3386,1.0263051e-13,1.9277623e-14
1221.015,5.0671435e-14,1.3144495e-14
1222.6914,2.496513e-14,6.448605e-15
1224.3679,4.9455124e-15,2.7094214e-15
1226.0443,-1.892041e-15,1.9865828e-15
1227.7207,-3.2390976e-15,1.948445e-15
1229.3971,-2.8087727e-15,1.9143474e-15
1231.0736,8.435797e-16,1.9192392e-15
1232.75,2.1774862e-15,1.9614706e-15
1234.4264,-7.92916e-17,1.8188315e-15
1236.1028,1.5962792e-15,1.8551877e-15
1237.7793,-8.204653e-16,1.71602e-15
1239.4556,2.425611e-15,1.8547368e-15
1241.132,-4.7330355e-15,1.6681268e-15
1242.8085,-1.1556082e-15,1.6491396e-15
1244.4849,-3.4475152e-15,1.6383062e-15
1246.1613,-5.438602e-15,1.6160839e-15
1247.8376,-1.5078307e-15,1.5993356e-15
1249.5142,3.5930132e-16,1.6562028e-15
1251.1906,1.0636916e-15,1.5979561e-15
1252.867,1.4017835e-15,1.6024322e-15
1254.5433,-9.971145e-17,1.5411632e-15
1256.2198,4.2643122e-16,1.5235225e-15
1257.8962,4.883862e-16,1.5158815e-15
1259.5726,8.893582e-16,1.5239842e-15
1261.2491,8.6582575e-16,1.5038165e-15
1262.9255,2.1820755e-15,1.5626381e-15
