Approx peak,Measured peak,Stddev,Peak label,Spectrum,Confident?
1214.3239,1214.3239,0.0,1214,?,0.0
1750.7845,1748.0193,0.0,1748,?,0.0
1775.931,1778.6993000000002,0.0,1779,?,0.0
1881.5466,1879.1893,0.0,1879,?,0.0
1889.9288,1890.2493,0.0,1890,?,0.0
1896.6346,1901.3193,0.0,1901,?,0.0
1916.7518,1916.7518,0.0,1917,?,0.0
0.0,1951.1193,0.0,1951,?,False
